"Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Revolving_Bal_Per_Limit,Avg_Transaction_Value,Churn"
"26,1,13,6,2,3,2479.0,828,0.44,2225,44,0.294,0.334,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.33400564743848327,50.56818181818182,0"
"55,1,46,5,4,4,4589.0,1622,0.425,1569,33,0.269,0.353,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.35345391152756594,47.54545454545455,0"
"35,2,36,6,2,2,2263.0,1188,0.84,1927,47,0.382,0.525,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.5249668581528943,41.0,0"
"58,3,46,5,3,2,8184.0,1205,0.965,2140,49,0.69,0.147,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.14723851417399805,43.673469387755105,0"
"32,0,27,6,3,3,9238.0,0,0.809,2522,68,0.478,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,37.088235294117645,0"
"47,3,36,6,3,3,30210.0,1194,0.948,3503,65,0.667,0.04,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.039523336643495534,53.89230769230769,0"
"32,0,26,6,3,3,6942.0,0,0.544,2657,71,0.69,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,37.42253521126761,0"
"56,3,37,3,3,3,14551.0,2517,0.92,1373,35,0.591,0.173,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.17297780221290632,39.22857142857143,0"
"34,2,13,5,1,2,1438.3,0,0.946,2557,67,0.763,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,38.16417910447761,0"
"65,0,56,3,2,2,11332.0,633,1.514,2758,56,1.24,0.056,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.055859512883868694,49.25,0"
"55,2,48,5,2,3,30967.0,817,0.378,1473,35,0.522,0.026,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.026382923757548356,42.08571428571429,0"
"43,0,36,5,3,3,7866.0,0,0.747,2843,53,0.828,0.0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.0,53.64150943396226,0"
"31,2,21,6,2,4,2718.0,1920,1.604,2570,49,1.042,0.706,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.7064017660044151,52.44897959183673,0"
"54,1,36,4,2,4,3084.0,2517,0.651,1446,22,0.833,0.816,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.816147859922179,65.72727272727273,0"
"52,3,42,5,2,4,17302.0,1339,0.631,1181,30,1.0,0.077,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.07738989712172004,39.36666666666667,0"
"48,3,36,3,3,3,12159.0,1665,0.608,1426,34,0.545,0.137,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.13693560325684678,41.94117647058823,0"
"54,1,47,6,4,3,2797.0,1627,0.413,1566,36,0.714,0.582,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5816946728637826,43.5,0"
"33,1,28,6,3,4,2618.0,1812,0.706,3319,86,0.911,0.692,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0.692131398013751,38.593023255813954,0"
"26,0,15,3,2,3,1442.0,1428,0.496,1134,26,0.238,0.99,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.9902912621359223,43.61538461538461,1"
"30,2,24,4,2,1,2063.0,0,0.553,1859,43,0.536,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.0,43.23255813953488,0"
"49,5,43,4,2,3,8154.0,0,0.964,2223,72,0.946,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,30.875,0"
"36,2,20,4,3,2,9735.0,1245,1.079,2967,80,0.739,0.128,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.12788906009244994,37.0875,0"
"56,4,49,3,4,2,4310.0,2229,0.643,1645,33,0.941,0.517,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.517169373549884,49.84848484848485,0"
"53,3,36,3,3,1,11450.0,2129,0.956,2197,45,0.957,0.186,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0.18593886462882095,48.82222222222222,0"
"39,2,26,2,3,4,8906.0,0,0.315,809,15,0.25,0.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0,53.93333333333333,1"
"34,3,23,5,3,2,4245.0,1815,0.846,1534,34,0.545,0.428,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.4275618374558304,45.11764705882353,0"
"53,2,45,4,4,4,21953.0,1311,0.443,1413,37,0.37,0.06,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.05971848950029609,38.189189189189186,0"
"32,0,21,6,1,3,1614.0,925,0.598,2659,63,0.75,0.573,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.5731102850061958,42.20634920634921,0"
"39,2,22,5,4,2,5140.0,2517,0.876,1842,36,0.714,0.49,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.4896887159533074,51.166666666666664,0"
"57,1,46,3,3,4,31762.0,2517,0.735,1515,36,0.714,0.079,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.07924563944336,42.083333333333336,0"
"48,4,40,4,4,4,11692.0,648,1.265,2997,56,0.867,0.055,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.05542251111871365,53.517857142857146,0"
"37,3,30,6,2,4,16043.0,0,1.509,2599,47,1.136,0.0,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,0.0,55.297872340425535,0"
"36,1,32,4,4,3,15488.0,1463,1.28,2916,50,0.724,0.094,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.09446022727272728,58.32,0"
"39,3,34,3,3,2,2503.0,2185,0.5,4157,58,0.758,0.873,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8729524570515381,71.67241379310344,0"
"31,0,36,4,3,2,3312.0,2491,0.62,2670,50,0.667,0.752,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7521135265700483,53.4,0"
"31,2,36,3,2,4,6269.0,1169,0.743,2221,57,0.727,0.186,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.1864731217100016,38.96491228070175,0"
"36,4,36,3,2,1,20337.0,1605,0.805,2460,74,1.312,0.079,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0789201947189851,33.24324324324324,0"
"47,5,42,4,2,4,2224.0,1106,0.501,1698,41,0.367,0.497,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.4973021582733813,41.41463414634146,0"
"37,3,19,2,3,4,3100.0,2517,0.35,694,12,0.2,0.812,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.8119354838709677,57.833333333333336,1"
"38,2,26,4,2,0,26437.0,681,1.021,2167,57,0.727,0.026,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.025759352422740855,38.01754385964912,0"
"39,2,27,4,2,2,9959.0,1476,0.952,2760,44,1.0,0.148,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.14820765137061953,62.72727272727273,0"
"39,1,36,5,3,3,25008.0,876,0.859,1753,43,1.048,0.035,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0.03502879078694818,40.76744186046512,0"
"37,3,36,3,3,3,2031.0,0,0.752,1678,36,0.8,0.0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,46.611111111111114,0"
"58,1,49,6,4,2,1654.0,1253,0.508,1887,60,0.538,0.758,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.7575574365175333,31.45,0"
"58,2,39,3,4,3,4608.0,1077,0.694,1535,31,0.632,0.234,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.23372395833333334,49.516129032258064,0"
"37,3,36,6,4,1,3908.0,1629,0.775,1903,30,0.5,0.417,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.41683725690890483,63.43333333333333,0"
"54,3,46,4,3,2,2798.0,1256,1.132,2631,55,0.774,0.449,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.44889206576125806,47.836363636363636,0"
"45,3,39,5,4,1,2551.0,2253,0.688,3753,63,0.909,0.883,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.8831830654645237,59.57142857142857,0"
"36,2,26,5,2,2,8621.0,1251,0.696,1989,37,0.48,0.145,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.14511077601206357,53.75675675675676,0"
"53,3,43,6,4,2,7451.0,683,0.924,2165,49,0.96,0.092,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.09166554824855724,44.183673469387756,0"
"34,1,30,3,3,3,2617.0,1010,0.659,2003,47,0.679,0.386,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.38593809705769966,42.61702127659574,0"
"35,4,24,6,3,4,12634.0,0,0.323,717,18,0.286,0.0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.0,39.833333333333336,1"
"32,3,18,5,3,3,6407.0,963,1.052,1921,43,0.72,0.15,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.15030435461214298,44.674418604651166,0"
"38,2,27,6,2,4,1438.3,0,0.945,2412,58,0.657,0.0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.0,41.58620689655172,0"
"37,3,28,6,2,2,2672.0,1259,1.375,2487,52,0.625,0.471,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0.4711826347305389,47.82692307692308,0"
"37,3,36,6,3,4,11948.0,1281,1.159,2792,51,0.889,0.107,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.10721459658520255,54.745098039215684,0"
"47,2,36,3,3,3,2677.0,1390,0.732,2170,63,0.465,0.519,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.519237952932387,34.44444444444444,0"
"52,3,36,3,2,1,24703.0,1085,0.998,4776,63,0.575,0.044,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.043921790875602156,75.80952380952381,0"
"54,3,43,6,3,4,2240.0,1580,0.745,1518,36,0.8,0.705,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.7053571428571429,42.166666666666664,0"
"53,3,40,4,4,4,6052.0,1720,0.683,1476,37,0.423,0.284,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.28420356906807664,39.891891891891895,0"
"33,3,23,6,4,1,2562.0,1968,0.546,2256,70,0.591,0.768,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.7681498829039812,32.22857142857143,0"
"49,2,43,4,4,4,15377.0,1516,0.627,1848,49,1.042,0.099,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.09858880145672108,37.714285714285715,0"
"37,0,22,3,3,4,8654.0,0,0.446,850,18,0.385,0.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,47.22222222222222,1"
"31,1,24,5,2,3,1438.3,0,0.665,2308,49,0.4,0.0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0.0,47.10204081632653,0"
"43,3,31,3,3,3,1438.3,0,0.663,1867,45,0.875,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,41.48888888888889,0"
"39,1,26,6,2,3,16040.0,1220,0.862,1923,49,0.4,0.076,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0.07605985037406483,39.244897959183675,0"
"38,2,36,3,3,1,2801.0,1980,0.882,1600,45,0.406,0.707,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.7068903962870403,35.55555555555556,0"
"62,1,49,5,4,2,2658.0,1158,0.476,1809,41,0.464,0.436,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.435665914221219,44.1219512195122,0"
"58,1,48,3,3,2,12423.0,1910,0.405,1208,38,0.357,0.154,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,0.1537470820252757,31.789473684210527,0"
"39,2,27,6,1,3,9347.0,1988,1.173,2201,46,1.091,0.213,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.21268856317535037,47.84782608695652,0"
"30,2,22,3,3,4,3143.0,1075,0.643,2510,57,0.629,0.342,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.34202990773146674,44.03508771929825,0"
"46,4,39,3,3,1,5106.0,1539,0.907,3784,74,0.609,0.301,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.30141010575793187,51.13513513513514,0"
"39,2,31,6,3,2,9871.0,1061,0.545,1683,34,0.478,0.107,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.10748657684125215,49.5,0"
"53,1,43,4,4,2,1525.0,1411,0.66,1911,47,0.958,0.925,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.9252459016393443,40.659574468085104,0"
"34,1,36,6,2,1,19630.0,1251,1.399,2286,39,0.696,0.064,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.06372898624554253,58.61538461538461,0"
"54,0,36,4,3,1,12547.0,1378,1.12,3360,56,0.75,0.11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.1098270502909062,60.0,0"
"54,3,36,4,1,3,17686.0,0,0.733,2047,46,0.533,0.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,44.5,0"
"39,2,28,6,3,5,3257.0,2517,0.539,1534,35,0.591,0.773,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0.7727970525023027,43.82857142857143,0"
"36,3,28,4,3,2,4824.0,2517,0.838,1516,32,0.391,0.522,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.5217661691542289,47.375,0"
"38,3,32,6,6,2,8603.0,1046,0.826,1758,40,0.739,0.122,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.12158549343252353,43.95,0"
"45,4,36,6,1,1,11498.0,1577,0.756,4014,70,0.489,0.137,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,0.13715428770220908,57.34285714285714,0"
"28,0,23,5,1,3,3818.0,584,0.7,2947,87,0.706,0.153,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.15295966474594028,33.87356321839081,0"
"37,1,36,6,2,2,16594.0,1931,0.702,2134,47,0.808,0.116,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.11636736169699892,45.40425531914894,0"
"57,0,48,4,2,2,5387.0,2047,0.579,1546,36,0.5,0.38,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.37998886207536664,42.94444444444444,0"
"48,4,36,5,1,1,2930.0,773,0.661,1545,21,0.909,0.264,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.2638225255972696,73.57142857142857,0"
"33,0,36,6,1,1,10023.0,504,0.942,2878,65,0.625,0.05,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.050284346004190364,44.276923076923076,0"
